A61,H32,34
A61,H41,17
A61,H42,40
A61,H51,2
A61,H52,3
A61,H61,569
A61,H62,8
A61,I11,290
A61,I12,77
A61,I21,1
A61,I31,246
A61,I32,88
A61,I41,329
A61,I42,100
A61,I51,36
A61,I52,23
A61,I61,423
A61,I62,29
A61,I8 ,40
A61,J11,641
A61,J12,183
A61,J31,466
A61,J32,108
A61,J41,58
A61,J42,32
A61,J51,66
A61,J52,23
A61,J61,254
A61,J62,10
A61,J8 ,3
A61,K11,122
A61,K12,4
A61,K31,99
A61,K32,6
A61,K41,3
A61,K51,1
A61,K61,96
A61,K62,11
A61,K8 ,3
A61,L  ,1
A61,L11,268
A61,L12,115
A61,L31,185
A61,L32,123
A61,L41,80
A61,L42,101
A61,L51,23
A61,L52,14
A61,L61,456
A61,L62,40
A61,L8 ,174
A61,M  ,3407
A61,N  ,655
A61,O  ,160
A61,Oe ,25
A61,P  ,1139
A61,Q  ,16
A61,R  ,3507
A61,S  ,5963
A61,Se ,1351
A61,T  ,1683
A61,U  ,24
A61,V11,1834
A61,V12,707
A61,V21,24
A61,V22,7
A61,V31,830
A61,V32,578
A61,V41,323
A61,V42,106
A61,V51,52
A61,V52,82
A61,V61,2032
A61,V62,334
A61,X  ,31
A61,snt,3608
A62,#  ,142
A62,A  ,2
A62,A11,1076
A62,A12,445
A62,A21,37
A62,A22,20
A62,A31,1120
A62,A32,804
A62,A41,734
A62,A42,513
A62,A51,99
A62,A52,14
A62,A61,571
A62,A62,825
A62,A71,20
A62,A8 ,31
A62,B1 ,2184
A62,B11,1787
A62,B2 ,31
A62,B21,99
A62,B3 ,765
A62,B31,495
A62,B7 ,324
A62,B71,1219
A62,B8 ,8
A62,C11,662
A62,C12,255
A62,C21,24
A62,C22,2
A62,C31,343
A62,C32,331
A62,C41,78
A62,C42,48
A62,C51,27
A62,C52,3
A62,C61,249
A62,C62,1448
A62,C8 ,6
A62,D  ,43
A62,D11,32
A62,D12,24
A62,D31,24
A62,D32,32
A62,D41,9
A62,D42,6
A62,D51,2
A62,D52,1
A62,D61,27
A62,D62,86
A62,D8 ,117
A62,E11,30
A62,E12,5
A62,E21,1
A62,E31,48
A62,E32,14
A62,E51,37
A62,E52,5
A62,E61,12
A62,E62,8
A62,F11,11
A62,F12,9
A62,F31,12
A62,F32,10
A62,F41,4
A62,F42,4
A62,F51,1
A62,F52,3
A62,F61,3
A62,F62,299
A62,G31,90
A62,G51,18
A62,G61,5
A62,H11,2
A62,H31,4
A62,H32,3
A62,H41,5
A62,H42,3
A62,H51,2
A62,H52,1
A62,H61,12
A62,H62,251
A62,I11,176
A62,I12,35
A62,I21,1
A62,I31,128
A62,I32,80
A62,I41,99
A62,I42,59
A62,I51,25
A62,I52,3
A62,I61,57
A62,I62,138
A62,I8 ,24
A62,J11,122
A62,J12,245
A62,J31,61
A62,J32,212
A62,J41,7
A62,J42,35
A62,J51,13
A62,J52,33
A62,J61,16
A62,J62,65
A62,J8 ,2
A62,K11,46
A62,K12,4
A62,K31,38
A62,K32,5
A62,K61,15
A62,K62,12
A62,K8 ,3
A62,L11,100
A62,L12,57
A62,L31,79
A62,L32,45
A62,L41,13
A62,L42,36
A62,L51,6
A62,L52,5
A62,L61,48
A62,L62,139
A62,L8 ,54
A62,M  ,1366
A62,N  ,241
A62,O  ,61
A62,Oe ,8
A62,P  ,343
A62,Q  ,4
A62,R  ,1643
A62,S  ,2384
A62,Se ,1078
A62,T  ,550
A62,U  ,24
A62,V11,617
A62,V12,326
A62,V21,17
A62,V22,2
A62,V31,306
A62,V32,220
A62,V41,49
A62,V42,23
A62,V51,14
A62,V52,6
A62,V61,133
A62,V62,1026
A62,X  ,15
A62,snt,1243
A71,#  ,10
A71,A11,58
A71,A12,17
A71,A21,1
A71,A31,37
A71,A32,22
A71,A41,10
A71,A42,10
A71,A51,7
A71,A52,2
A71,A61,17
A71,A62,11
A71,A71,25
A71,B1 ,113
A71,B11,63
A71,B21,2
A71,B3 ,49
A71,B31,12
A71,B7 ,32
A71,B71,40
A71,C11,37
A71,C12,12
A71,C31,7
A71,C32,15
A71,C41,1
A71,C51,1
A71,C52,1
A71,C61,11
A71,C62,5
A71,C71,1
A71,D31,1
A71,D32,2
A71,D52,1
A71,D61,2
A71,D8 ,2
A71,E11,3
A71,E31,6
A71,E52,1
A71,F41,2
A71,F71,11
A71,G31,3
A71,G51,3
A71,H41,2
A71,H71,25
A71,I11,2
A71,I12,1
A71,I31,3
A71,I32,1
A71,I41,2
A71,I61,1
A71,J11,7
A71,J12,3
A71,J31,4
A71,J32,3
A71,J41,1
A71,J61,3
A71,K11,3
A71,K12,1
A71,K31,1
A71,K42,1
A71,L11,4
A71,L12,3
A71,L31,4
A71,L32,2
A71,L51,1
A71,L52,1
A71,L61,1
A71,L62,3
A71,L8 ,3
A71,M  ,57
A71,N  ,8
A71,O  ,4
A71,Oe ,3
A71,P  ,17
A71,R  ,60
A71,S  ,55
A71,Se ,21
A71,T  ,31
A71,U  ,1
A71,V11,18
A71,V12,3
A71,V31,10
A71,V32,7
A71,V41,1
A71,V52,1
A71,V61,8
A71,V62,6
A71,snt,44
A8 ,A11,8
A8 ,A12,3
A8 ,A21,2
A8 ,A31,26
A8 ,A32,13
A8 ,A41,29
A8 ,A42,5
A8 ,A51,9
A8 ,A52,1
A8 ,A61,21
A8 ,A62,8
A8 ,A8 ,6
A8 ,B1 ,110
A8 ,B11,303
A8 ,B2 ,2
A8 ,B21,4
A8 ,B3 ,54
A8 ,B31,52
A8 ,B7 ,6
A8 ,B71,70
A8 ,B9 ,1
A8 ,C11,12
A8 ,C12,2
A8 ,C31,10
A8 ,C32,7
A8 ,C41,4
A8 ,C42,2
A8 ,C51,2
A8 ,C52,1
A8 ,C61,6
A8 ,C62,2
A8 ,D  ,2
A8 ,D31,3
A8 ,D32,8
A8 ,D61,1
A8 ,D8 ,19
A8 ,E11,1
A8 ,E31,2
A8 ,E51,5
A8 ,E52,1
A8 ,I11,4
A8 ,I31,3
A8 ,I32,1
A8 ,I41,2
A8 ,I51,2
A8 ,I52,1
A8 ,I61,2
A8 ,I8 ,1
A8 ,J11,6
A8 ,J12,1
A8 ,J31,2
A8 ,J41,1
A8 ,K11,1
A8 ,K31,2
A8 ,L11,3
A8 ,L31,9
A8 ,L32,1
A8 ,L41,1
A8 ,L51,1
A8 ,M  ,26
A8 ,N  ,3
A8 ,O  ,4
A8 ,P  ,17
A8 ,R  ,28
A8 ,S  ,33
A8 ,Se ,21
A8 ,T  ,14
A8 ,U  ,2
A8 ,V11,2
A8 ,V12,2
A8 ,V31,2
A8 ,V32,3
A8 ,V41,1
A8 ,V61,5
A8 ,V62,1
A8 ,snt,71
B0 ,A  ,1
B0 ,A32,1
B0 ,A61,1
B0 ,snt,3
B1 ,#  ,6273
B1 ,A11,4514
B1 ,A12,1489
B1 ,A21,151
B1 ,A22,128
B1 ,A31,3786
B1 ,A32,2741
B1 ,A41,1051
B1 ,A42,387
B1 ,A51,919
B1 ,A52,420
B1 ,A61,2068
B1 ,A62,792
B1 ,A71,67
B1 ,A8 ,30
B1 ,B1 ,2317
B1 ,B11,990
B1 ,B2 ,95
B1 ,B21,195
B1 ,B3 ,222
B1 ,B31,253
B1 ,B7 ,304
B1 ,B71,1846
B1 ,B8 ,8
B1 ,B9 ,3
B1 ,C11,1557
B1 ,C12,498
B1 ,C21,30
B1 ,C22,4
B1 ,C31,813
B1 ,C32,808
B1 ,C41,216
B1 ,C42,50
B1 ,C51,160
B1 ,C52,98
B1 ,C61,672
B1 ,C62,306
B1 ,C8 ,23
B1 ,D  ,139
B1 ,D11,144
B1 ,D12,64
B1 ,D31,54
B1 ,D32,93
B1 ,D41,14
B1 ,D42,9
B1 ,D51,8
B1 ,D52,11
B1 ,D61,72
B1 ,D62,27
B1 ,D8 ,89
B1 ,E11,278
B1 ,E12,63
B1 ,E21,7
B1 ,E22,3
B1 ,E31,383
B1 ,E32,45
B1 ,E41,6
B1 ,E42,2
B1 ,E51,463
B1 ,E52,88
B1 ,E61,73
B1 ,E62,7
B1 ,F11,71
B1 ,F12,49
B1 ,F21,14
B1 ,F31,56
B1 ,F32,79
B1 ,F41,19
B1 ,F42,2
B1 ,F51,33
B1 ,F52,19
B1 ,F61,60
B1 ,F62,29
B1 ,G31,256
B1 ,G41,8
B1 ,G51,97
B1 ,G61,10
B1 ,H11,7
B1 ,H12,3
B1 ,H31,34
B1 ,H32,46
B1 ,H41,4
B1 ,H42,8
B1 ,H51,8
B1 ,H52,9
B1 ,H61,35
B1 ,H62,20
B1 ,I  ,1
B1 ,I11,1100
B1 ,I12,182
B1 ,I31,777
B1 ,I32,358
B1 ,I41,150
B1 ,I42,72
B1 ,I51,211
B1 ,I52,90
B1 ,I61,300
B1 ,I62,65
B1 ,I8 ,31
B1 ,J11,841
B1 ,J12,458
B1 ,J31,559
B1 ,J32,285
B1 ,J41,96
B1 ,J42,104
B1 ,J51,85
B1 ,J52,61
B1 ,J61,173
B1 ,J62,70
B1 ,J8 ,4
B1 ,K11,201
B1 ,K12,21
B1 ,K31,208
B1 ,K32,22
B1 ,K41,9
B1 ,K42,1
B1 ,K51,8
B1 ,K52,1
B1 ,K61,64
B1 ,K62,15
B1 ,K8 ,7
B1 ,L11,443
B1 ,L12,230
B1 ,L22,1
B1 ,L31,320
B1 ,L32,263
B1 ,L41,38
B1 ,L42,37
B1 ,L51,60
B1 ,L52,40
B1 ,L61,146
B1 ,L62,49
B1 ,L8 ,209
B1 ,M  ,5092
B1 ,N  ,941
B1 ,O  ,438
B1 ,Oe ,103
B1 ,P  ,1278
B1 ,Q  ,13
B1 ,R  ,4947
B1 ,S  ,6912
B1 ,Se ,1014
B1 ,T  ,5188
B1 ,U  ,81
B1 ,V11,552
B1 ,V12,197
B1 ,V21,3
B1 ,V31,255
B1 ,V32,222
B1 ,V41,96
B1 ,V42,24
B1 ,V51,61
B1 ,V52,56
B1 ,V61,339
B1 ,V62,261
B1 ,X  ,32
B1 ,snt,16879
B11,#  ,69
B11,A11,5254
B11,A12,1757
B11,A21,460
B11,A22,271
B11,A31,3537
B11,A32,2986
B11,A41,1325
B11,A42,425
B11,A51,813
B11,A52,495
B11,A61,2228
B11,A62,1004
B11,A71,49
B11,A8 ,68
B11,B1 ,833
B11,B11,2748
B11,B2 ,28
B11,B21,486
B11,B3 ,122
B11,B31,535
B11,B7 ,455
B11,B71,3165
B11,B8 ,16
B11,B9 ,6
B11,C11,2469
B11,C12,848
B11,C21,86
B11,C22,15
B11,C31,887
B11,C32,1032
B11,C41,298
B11,C42,56
B11,C51,143
B11,C52,151
B11,C61,752
B11,C62,314
B11,C8 ,72
B11,D  ,86
B11,D11,144
B11,D12,62
B11,D31,53
B11,D32,60
B11,D41,13
B11,D42,7
B11,D51,11
B11,D52,6
B11,D61,59
B11,D62,13
B11,D8 ,65
B11,E11,304
B11,E12,75
B11,E21,10
B11,E22,1
B11,E31,589
B11,E32,102
B11,E41,9
B11,E42,12
B11,E51,606
B11,E52,107
B11,E61,51
B11,E62,15
B11,F11,113
B11,F12,66
B11,F21,32
B11,F31,67
B11,F32,60
B11,F41,25
B11,F42,3
B11,F51,16
B11,F52,18
B11,F61,58
B11,F62,17
B11,G31,270
B11,G41,8
B11,G51,80
B11,G61,15
B11,H11,11
B11,H12,9
B11,H31,32
B11,H32,37
B11,H41,6
B11,H42,3
B11,H51,7
B11,H52,10
B11,H61,32
B11,H62,12
B11,I11,1546
B11,I12,327
B11,I21,2
B11,I31,897
B11,I32,375
B11,I41,187
B11,I42,101
B11,I51,205
B11,I52,156
B11,I61,269
B11,I62,61
B11,I8 ,33
B11,J11,1233
B11,J12,612
B11,J31,823
B11,J32,342
B11,J41,102
B11,J42,118
B11,J51,131
B11,J52,104
B11,J61,158
B11,J62,50
B11,J8 ,6
B11,K11,305
B11,K12,21
B11,K31,332
B11,K32,42
B11,K41,19
B11,K42,1
B11,K51,26
B11,K52,5
B11,K61,76
B11,K62,10
B11,K8 ,10
B11,L11,733
B11,L12,356
B11,L31,394
B11,L32,312
B11,L41,35
B11,L42,64
B11,L51,72
B11,L52,80
B11,L61,153
B11,L62,45
B11,L8 ,271
B11,M  ,5482
B11,N  ,1401
B11,O  ,859
B11,Oe ,255
B11,P  ,1330
B11,Q  ,20
B11,R  ,5379
B11,Re ,1
B11,S  ,9183
B11,Se ,986
B11,T  ,5343
B11,U  ,200
B11,V11,598
B11,V12,237
B11,V21,2
B11,V22,1
B11,V31,250
B11,V32,290
B11,V41,153
B11,V42,19
B11,V51,58
B11,V52,50
B11,V61,247
B11,V62,152
B11,X  ,59
B11,snt,17349
B2 ,#  ,4
B2 ,A11,16
B2 ,A12,3
B2 ,A21,6
B2 ,A22,6
B2 ,A31,107
B2 ,A32,52
B2 ,A41,37
B2 ,A42,2
B2 ,A51,9
B2 ,A52,10
B2 ,A61,41
B2 ,A62,6
B2 ,A71,1
B2 ,B1 ,15
B2 ,B11,9
B2 ,B2 ,105
B2 ,B21,3
B2 ,B3 ,2
B2 ,B31,27
B2 ,B7 ,7
B2 ,B71,33
B2 ,C11,17
B2 ,C12,2
B2 ,C21,2
B2 ,C31,25
B2 ,C32,13
B2 ,C41,1
B2 ,C51,1
B2 ,C52,1
B2 ,C61,2
B2 ,D  ,8
B2 ,D11,1
B2 ,D31,2
B2 ,D32,6
B2 ,E11,5
B2 ,E12,1
B2 ,E21,3
B2 ,E31,6
B2 ,E32,3
B2 ,E51,6
B2 ,E52,1
B2 ,E61,2
B2 ,F11,1
B2 ,F32,2
B2 ,F52,1
B2 ,F61,1
B2 ,H31,1
B2 ,H61,2
B2 ,I11,12
B2 ,I12,2
B2 ,I31,33
B2 ,I32,20
B2 ,I41,1
B2 ,I42,1
B2 ,I52,1
B2 ,I61,9
B2 ,I62,1
B2 ,J11,10
B2 ,J12,6
B2 ,J31,10
B2 ,J32,3
B2 ,J61,3
B2 ,J8 ,1
B2 ,K11,1
B2 ,K31,2
B2 ,L11,2
B2 ,L31,6
B2 ,L32,4
B2 ,L61,2
B2 ,L62,1
B2 ,L8 ,5
B2 ,M  ,206
B2 ,N  ,37
B2 ,O  ,5
B2 ,P  ,19
B2 ,R  ,145
B2 ,S  ,110
B2 ,Se ,58
B2 ,T  ,175
B2 ,U  ,2
B2 ,V11,1
B2 ,V31,6
B2 ,V41,1
B2 ,V51,1
B2 ,X  ,3
B2 ,snt,285
B21,#  ,5
B21,A11,62
B21,A12,22
B21,A21,217
B21,A22,163
B21,A31,717
B21,A32,621
B21,A41,123
B21,A42,34
B21,A51,155
B21,A52,87
B21,A61,173
B21,A62,101
B21,A71,2
B21,A8 ,4
B21,B1 ,77
B21,B11,209
B21,B2 ,1
B21,B21,216
B21,B3 ,8
B21,B31,95
B21,B7 ,10
B21,B71,149
B21,C11,83
B21,C12,28
B21,C21,37
B21,C22,28
B21,C31,102
B21,C32,142
B21,C41,29
B21,C42,7
B21,C51,20
B21,C52,19
B21,C61,59
B21,C62,20
B21,C8 ,2
B21,D  ,13
B21,D11,5
B21,D12,1
B21,D31,4
B21,D32,11
B21,D42,2
B21,D51,1
B21,D52,6
B21,D61,2
B21,D62,2
B21,D8 ,9
B21,E11,36
B21,E12,5
B21,E21,11
B21,E22,2
B21,E31,172
B21,E32,20
B21,E41,6
B21,E42,2
B21,E51,159
B21,E52,16
B21,E61,26
B21,E62,3
B21,F11,5
B21,F12,1
B21,F21,8
B21,F22,2
B21,F31,20
B21,F32,30
B21,F41,14
B21,F42,7
B21,F51,18
B21,F52,12
B21,F61,19
B21,F62,8
B21,H32,1
B21,H51,1
B21,H61,1
B21,H62,1
B21,I11,26
B21,I12,6
B21,I31,152
B21,I32,56
B21,I41,7
B21,I42,3
B21,I51,20
B21,I52,6
B21,I61,10
B21,I62,3
B21,I8 ,5
B21,J11,52
B21,J12,22
B21,J31,75
B21,J32,23
B21,J41,1
B21,J42,3
B21,J51,4
B21,J52,4
B21,J61,7
B21,J62,2
B21,J8 ,1
B21,K11,58
B21,K12,6
B21,K31,87
B21,K32,10
B21,K41,3
B21,K51,2
B21,K61,19
B21,K62,7
B21,K8 ,6
B21,L11,9
B21,L12,4
B21,L22,1
B21,L31,50
B21,L32,20
B21,L41,4
B21,L42,5
B21,L51,1
B21,L62,2
B21,L8 ,16
B21,M  ,704
B21,N  ,57
B21,O  ,129
B21,Oe ,2
B21,P  ,67
B21,Q  ,1
B21,R  ,349
B21,S  ,565
B21,Se ,14
B21,T  ,393
B21,U  ,80
B21,V11,15
B21,V12,24
B21,V21,6
B21,V22,6
B21,V31,35
B21,V32,35
B21,V41,13
B21,V51,33
B21,V52,5
B21,V61,24
B21,V62,12
B21,X  ,4
B21,snt,1264
B3 ,#  ,1217
B3 ,A  ,1
B3 ,A11,1161
B3 ,A12,330
B3 ,A21,27
B3 ,A22,23
B3 ,A31,1454
B3 ,A32,744
B3 ,A41,353
B3 ,A42,125
B3 ,A51,253
B3 ,A52,124
B3 ,A61,603
B3 ,A62,230
B3 ,A71,21
B3 ,A8 ,11
B3 ,B1 ,891
B3 ,B11,338
B3 ,B2 ,3
B3 ,B21,38
B3 ,B3 ,620
B3 ,B31,83
B3 ,B7 ,302
B3 ,B71,1037
B3 ,B8 ,5
B3 ,C11,434
B3 ,C12,161
B3 ,C21,7
B3 ,C31,296
B3 ,C32,217
B3 ,C41,55
B3 ,C42,17
B3 ,C51,26
B3 ,C52,31
B3 ,C61,205
B3 ,C62,68
B3 ,C8 ,16
B3 ,D  ,41
B3 ,D11,32
B3 ,D12,11
B3 ,D31,32
B3 ,D32,21
B3 ,D41,7
B3 ,D42,4
B3 ,D51,5
B3 ,D52,2
B3 ,D61,24
B3 ,D62,10
B3 ,D8 ,30
B3 ,E11,73
B3 ,E12,16
B3 ,E22,1
B3 ,E31,93
B3 ,E32,23
B3 ,E42,1
B3 ,E51,88
B3 ,E52,13
B3 ,E61,19
B3 ,E62,3
B3 ,F11,19
B3 ,F12,14
B3 ,F31,14
B3 ,F32,18
B3 ,F41,9
B3 ,F42,1
B3 ,F51,4
B3 ,F52,3
B3 ,F61,11
B3 ,F62,4
B3 ,G31,143
B3 ,G41,1
B3 ,G51,64
B3 ,G61,8
B3 ,H11,1
B3 ,H12,2
B3 ,H31,12
B3 ,H32,17
B3 ,H41,6
B3 ,H42,2
B3 ,H51,2
B3 ,H52,6
B3 ,H61,11
B3 ,H62,1
B3 ,I11,339
B3 ,I12,88
B3 ,I31,404
B3 ,I32,158
B3 ,I41,63
B3 ,I42,30
B3 ,I51,82
B3 ,I52,37
B3 ,I61,131
B3 ,I62,25
B3 ,I8 ,11
B3 ,J  ,1
B3 ,J11,303
B3 ,J12,150
B3 ,J31,224
B3 ,J32,121
B3 ,J41,51
B3 ,J42,26
B3 ,J51,23
B3 ,J52,25
B3 ,J61,81
B3 ,J62,18
B3 ,K11,117
B3 ,K12,23
B3 ,K31,166
B3 ,K32,14
B3 ,K41,7
B3 ,K42,1
B3 ,K51,6
B3 ,K52,8
B3 ,K61,36
B3 ,K62,10
B3 ,K8 ,5
B3 ,L11,172
B3 ,L12,100
B3 ,L31,154
B3 ,L32,88
B3 ,L41,12
B3 ,L42,22
B3 ,L51,15
B3 ,L52,25
B3 ,L61,52
B3 ,L62,21
B3 ,L8 ,115
B3 ,M  ,1929
B3 ,N  ,407
B3 ,O  ,320
B3 ,Oe ,89
B3 ,P  ,629
B3 ,Q  ,28
B3 ,R  ,1733
B3 ,S  ,2323
B3 ,Se ,172
B3 ,T  ,2172
B3 ,U  ,11
B3 ,V11,206
B3 ,V12,79
B3 ,V31,83
B3 ,V32,68
B3 ,V41,39
B3 ,V42,5
B3 ,V51,22
B3 ,V52,12
B3 ,V61,114
B3 ,V62,66
B3 ,X  ,10
B3 ,snt,6771
B31,#  ,19
B31,A11,1493
B31,A12,463
B31,A21,81
B31,A22,35
B31,A31,1123
B31,A32,857
B31,A41,349
B31,A42,99
B31,A51,243
B31,A52,155
B31,A61,618
B31,A62,234
B31,A71,15
B31,A8 ,16
B31,B1 ,267
B31,B11,813
B31,B2 ,34
B31,B21,163
B31,B3 ,31
B31,B31,525
B31,B7 ,126
B31,B71,1181
B31,B8 ,6
B31,B9 ,1
B31,C11,754
B31,C12,216
B31,C21,20
B31,C22,2
B31,C31,277
B31,C32,319
B31,C41,83
B31,C42,12
B31,C51,46
B31,C52,41
B31,C61,178
B31,C62,65
B31,C8 ,101
B31,D  ,30
B31,D11,38
B31,D12,10
B31,D31,21
B31,D32,18
B31,D41,5
B31,D42,5
B31,D51,6
B31,D52,2
B31,D61,12
B31,D62,4
B31,D8 ,19
B31,E11,105
B31,E12,23
B31,E21,4
B31,E31,140
B31,E32,32
B31,E41,3
B31,E42,3
B31,E51,228
B31,E52,42
B31,E61,29
B31,E62,7
B31,F11,37
B31,F12,14
B31,F21,7
B31,F31,31
B31,F32,45
B31,F41,8
B31,F42,2
B31,F51,10
B31,F52,11
B31,F61,25
B31,F62,6
B31,G31,75
B31,G41,2
B31,G51,38
B31,G61,16
B31,H11,4
B31,H12,1
B31,H31,11
B31,H32,19
B31,H41,4
B31,H51,6
B31,H52,1
B31,H61,6
B31,H62,7
B31,I11,406
B31,I12,89
B31,I31,312
B31,I32,131
B31,I41,53
B31,I42,30
B31,I51,79
B31,I52,51
B31,I61,54
B31,I62,22
B31,I8 ,7
B31,J11,383
B31,J12,153
B31,J31,285
B31,J32,121
B31,J41,39
B31,J42,32
B31,J51,38
B31,J52,25
B31,J61,59
B31,J62,24
B31,J8 ,2
B31,K  ,1
B31,K11,137
B31,K12,14
B31,K31,158
B31,K32,23
B31,K41,10
B31,K42,2
B31,K51,9
B31,K52,3
B31,K61,36
B31,K62,11
B31,K8 ,5
B31,L  ,1
B31,L11,218
B31,L12,75
B31,L31,145
B31,L32,84
B31,L41,15
B31,L42,15
B31,L51,30
B31,L52,26
B31,L61,56
B31,L62,13
B31,L8 ,86
B31,M  ,1676
B31,N  ,459
B31,O  ,454
B31,Oe ,55
B31,P  ,498
B31,Q  ,17
B31,R  ,1607
B31,S  ,2314
B31,Se ,273
B31,T  ,1729
B31,U  ,26
B31,V11,213
B31,V12,79
B31,V31,84
B31,V32,78
B31,V41,44
B31,V42,6
B31,V51,17
B31,V52,17
B31,V61,69
B31,V62,28
B31,X  ,17
B31,snt,5831
B7 ,#  ,1011
B7 ,A11,103
B7 ,A12,32
B7 ,A21,11
B7 ,A22,6
B7 ,A31,790
B7 ,A32,454
B7 ,A41,142
B7 ,A42,47
B7 ,A51,176
B7 ,A52,53
B7 ,A61,206
B7 ,A62,74
B7 ,A71,13
B7 ,A8 ,6
B7 ,B1 ,668
B7 ,B11,739
B7 ,B2 ,11
B7 ,B21,21
B7 ,B3 ,266
B7 ,B31,341
B7 ,B7 ,109
B7 ,B71,172
B7 ,B8 ,1
B7 ,C11,50
B7 ,C12,9
B7 ,C21,2
B7 ,C31,95
B7 ,C32,97
B7 ,C41,20
B7 ,C42,6
B7 ,C51,14
B7 ,C52,4
B7 ,C61,48
B7 ,C62,22
B7 ,C8 ,16
B7 ,D  ,18
B7 ,D11,2
B7 ,D12,1
B7 ,D31,11
B7 ,D32,13
B7 ,D41,1
B7 ,D51,1
B7 ,D52,3
B7 ,D61,5
B7 ,D62,2
B7 ,D8 ,9
B7 ,E11,10
B7 ,E12,7
B7 ,E21,1
B7 ,E31,147
B7 ,E32,14
B7 ,E41,1
B7 ,E51,37
B7 ,E52,16
B7 ,E61,7
B7 ,E62,1
B7 ,F11,3
B7 ,F31,8
B7 ,F32,8
B7 ,F41,6
B7 ,F42,1
B7 ,F51,9
B7 ,F52,5
B7 ,F61,10
B7 ,F62,5
B7 ,G31,181
B7 ,G41,1
B7 ,G51,40
B7 ,G61,3
B7 ,H31,5
B7 ,H32,9
B7 ,H41,2
B7 ,H51,2
B7 ,H52,3
B7 ,H61,6
B7 ,H62,8
B7 ,I11,28
B7 ,I12,3
B7 ,I31,167
B7 ,I32,60
B7 ,I41,17
B7 ,I42,5
B7 ,I51,30
B7 ,I52,5
B7 ,I61,23
B7 ,I62,5
B7 ,I8 ,7
B7 ,J11,100
B7 ,J12,63
B7 ,J31,67
B7 ,J32,45
B7 ,J41,12
B7 ,J42,9
B7 ,J51,14
B7 ,J52,7
B7 ,J61,21
B7 ,J62,5
B7 ,J8 ,1
B7 ,K11,20
B7 ,K31,20
B7 ,K32,4
B7 ,K51,1
B7 ,K61,3
B7 ,K8 ,1
B7 ,L11,18
B7 ,L12,11
B7 ,L31,62
B7 ,L32,39
B7 ,L41,3
B7 ,L42,1
B7 ,L51,10
B7 ,L52,3
B7 ,L61,7
B7 ,L62,4
B7 ,L8 ,25
B7 ,M  ,514
B7 ,N  ,128
B7 ,O  ,36
B7 ,Oe ,3
B7 ,P  ,157
B7 ,Q  ,1
B7 ,R  ,630
B7 ,S  ,829
B7 ,Se ,86
B7 ,T  ,730
B7 ,U  ,3
B7 ,V11,54
B7 ,V12,9
B7 ,V31,21
B7 ,V32,14
B7 ,V41,12
B7 ,V42,4
B7 ,V51,6
B7 ,V52,11
B7 ,V61,20
B7 ,V62,8
B7 ,X  ,1
B7 ,snt,1871
B71,#  ,41
B71,A11,809
B71,A12,276
B71,A21,65
B71,A22,26
B71,A31,3057
B71,A32,2402
B71,A41,548
B71,A42,229
B71,A51,557
B71,A52,328
B71,A61,1042
B71,A62,427
B71,A71,31
B71,A8 ,63
B71,B1 ,3920
B71,B11,3911
B71,B2 ,40
B71,B21,127
B71,B3 ,2049
B71,B31,1772
B71,B7 ,221
B71,B71,1656
B71,B8 ,7
B71,B9 ,2
B71,C11,611
B71,C12,142
B71,C21,10
B71,C22,2
B71,C31,678
B71,C32,547
B71,C41,73
B71,C42,23
B71,C51,76
B71,C52,91
B71,C61,162
B71,C62,105
B71,C8 ,118
B71,D  ,36
B71,D11,24
B71,D12,5
B71,D31,32
B71,D32,39
B71,D41,6
B71,D42,3
B71,D51,4
B71,D52,6
B71,D61,16
B71,D62,5
B71,D8 ,19
B71,E11,57
B71,E12,14
B71,E31,361
B71,E32,70
B71,E41,7
B71,E42,2
B71,E51,150
B71,E52,69
B71,E61,24
B71,E62,7
B71,F11,24
B71,F12,2
B71,F21,4
B71,F31,54
B71,F32,44
B71,F41,22
B71,F42,4
B71,F51,15
B71,F52,15
B71,F61,34
B71,F62,14
B71,G31,350
B71,G32,1
B71,G41,8
B71,G51,95
B71,G61,17
B71,H11,1
B71,H31,27
B71,H32,34
B71,H41,9
B71,H42,3
B71,H51,5
B71,H52,13
B71,H61,24
B71,H62,12
B71,I11,177
B71,I12,46
B71,I31,483
B71,I32,226
B71,I41,53
B71,I42,33
B71,I51,101
B71,I52,49
B71,I61,72
B71,I62,31
B71,I8 ,12
B71,J11,384
B71,J12,173
B71,J31,286
B71,J32,151
B71,J41,39
B71,J42,35
B71,J51,30
B71,J52,23
B71,J61,43
B71,J62,19
B71,J8 ,3
B71,K11,120
B71,K12,5
B71,K31,107
B71,K32,10
B71,K41,8
B71,K42,3
B71,K51,3
B71,K52,2
B71,K61,19
B71,K62,5
B71,K8 ,2
B71,L11,185
B71,L12,60
B71,L31,272
B71,L32,200
B71,L41,21
B71,L42,14
B71,L51,53
B71,L52,40
B71,L61,120
B71,L62,25
B71,L8 ,128
B71,M  ,2159
B71,N  ,658
B71,O  ,234
B71,Oe ,2
B71,P  ,1654
B71,Q  ,11
B71,R  ,2330
B71,S  ,3444
B71,Se ,243
B71,T  ,1785
B71,U  ,12
B71,V11,197
B71,V12,61
B71,V31,244
B71,V32,187
B71,V41,42
B71,V42,14
B71,V51,30
B71,V52,43
B71,V61,91
B71,V62,56
B71,X  ,27
B71,snt,4933
B8 ,#  ,1
B8 ,A11,3
