!   nombres.la,,,,,
!,,,,,
!This file is part of COLLATINVS.,,,,,
!COLLATINVS is free software; you can redistribute it and/or modify,,,,,
!it under the terms of the GNV General Public License as published by,,,,,
!the Free Software Foundation; either version 2 of the License, or,,,,
!(at your option) any later version.,,,,,
!,,,,,
!COLLATINVS is distributed in the hope that it will be useful,,,,,
!but WITHOVT ANY WARRANTY; without even the implied warranty of,,,,,
!MERCHANTABILITY or FITNESS FOR A PARTICVLAR PVRPOSE.  See the,,,,,
!GNV General Public License for more details.,,,,,
!,,,,,
!You should have received a copy of the GNV General Public License,,,,,
subscus,SVBSCVS  ,1,,,
subseco,SVBSECO  ,7,,,
subsellium,SVBSELLIVM  ,43,,,
subsequor,SVBSEQVOR  ,64,,,
subsessor,SVBSESSOR  ,2,,,
subsiciuus,SVBSECIVVS  ,2,,,
subsiciuus,SVBSICIVVS  ,1,,,
subsidiarius,SVBSIDIARIVS  ,4,,,
subsidior,SVBSIDIOR  ,1,,,
subsidium,SVBSIDIVM  ,180,,,
subsido,SVBSIDO  ,48,,,
subsignanus,SVBSIGNANVS  ,2,,,
subsigno,SVBSIGNO  ,5,,,
!subsilio,-SVBSILVS  -,1,,,
subsilio,SVBSILIO  ,6,,,
subsisto,SVBSISTO  ,76,,,
!subsisto,SVBSTO  ,3,,,
subsortior,SVBSORTIOR  ,3,,,
subsortitio,SVBSORTITIO  ,4,,,
substantia,SVBSTANTIA  ,5,,,
substerno,SVBSTERNO  ,12,,,
substillus,SVBSTILLVS  ,1,,,
substituo,SVBSTITVO  ,17,,,
substrictus,-SVBSTRINGO  ,1,,,
substringo,SVBSTRINGO  ,5,,,
substructio,SVBSTRVCTIO  ,4,,,
subsum,SVBSVM 1,80,,,
subsutus,-SVBSVO  ,1,,,
subtegmen,SVBTEMEN  ,14,,,
subtemen,SVBTEMEN  ,5,,,
subtendo,SVBTENDO  ,2,,,
!subter,-SVBTER 2,18,,,
subter,SVBTER 1,19,,,
subterduco,SVBTERDVCO  ,1,,,
subterfugio,SVBTERFVGIO  ,11,,,
subterlabor,SVBTERLABOR 2,2,,,
subtero,SVBTERO  ,2,,,
subterraneus,SVBTERRANEVS  ,4,,,
subtexo,SVBTEXO  ,7,,,
!subtilis,-SVBTILITER  ,6,,,
subtilis,SVBTILIS  ,39,,,
subtiliter,SVBTILITER  ,12,,,
subtimeo,SVBTIMEO  ,1,,,
subtraho,SVBTRAHO  ,57,,,
subtus,SVBTVS 1,3,,,
subtusus,SVBTVSVS  ,1,,,
subucula,SVBVCVLA  ,1,,,
subuectio,SVBVECTIO  ,2,,,
subuecto,SVBVECTO  ,5,,,
subuectus2,SVBVECTVS  ,1,,,
subueho,SVBVEHO  ,16,,,
subuenio,SVBVENIO  ,91,,,
subuersor,SVBVERSOR  ,1,,,
subuerto,SVBVERTO  ,17,,,
subula,SVBVLA  ,2,,,
subulcus,SVBVLCVS  ,3,,,
subuoluo,SVBVOLVO  ,1,,,
subuorto,SVBVERTO  ,4,,,
suburbani,SVBVRBANI  ,2,,,
suburbanitas,SVBVRBANITAS  ,1,,,
suburbanum,SVBVRBANVM  ,12,,,
suburbanus,SVBVRBANVS  ,26,,,
suburbium,SVBVRBIVM  ,1,,,
suburgeo,SVBVRGEO  ,1,,,
succedo,SVCCEDO 1,158,,,
succendo,SVCCENDO  ,23,,,
succenseo,SVCCENSEO  ,4,,,
successio,SVCCESSIO  ,12,,,
successor,SVCCESSOR  ,36,,,
successus,SVCCESSVS  ,21,,,
succidaneus,SVCCEDANEVS  ,1,,,
succidia,SVCCIDIA  ,3,,,
succido2,SVCCIDO 2,18,,,
succiduus,SVCCIDVVS  ,1,,,
succinctus,SVCCINCTVS  ,3,,,
succingo,SVCCINGO  ,33,,,
succino,SVCCINO  ,3,,,
succipio,SVCCIPIO  ,2,,,
succipio,SVSCIPIO  ,3,,,
succresco,SVCCRESCO  ,3,,,
succumbo,SVCCVMBO  ,36,,,
succurro,SVCCVRRO  ,100,,,
succutio,SVCCVTIO  ,3,,,
sucidus,SVCIDVS  ,1,,,
sucinum,SVCINVM  ,4,,,
sucula,SVCVLA  ,4,,,
sucus,SVCVS  ,71,,,
sudarium,SVDARIVM  ,4,,,
sudatio,SVDATIO  ,1,,,
sudatorium,SVDATORIVM  ,2,,,
!sudis,SVDES  ,1,,,
sudis,SVDIS  ,24,,,
!sudo,-SVDANS A,1,,,
sudo,SVDO  ,42,,,
!sudo,SVDO  -,1,,,
sudor,SVDOR  ,72,,,
sudum,SVDVM  ,1,,,
sudus,SVDVS  ,1,,,
suesco,SVESCO  ,12,,,
suetus,SVETVS  ,32,,,
sufes,SVFES  ,1,,,
suffarcino,SVFFARCINO  ,1,,,
suffero,SVFFERO  ,17,,,
suffes,SVFES  -,1,,,
sufficiens,SVFFICIENS  ,3,,,
!sufficio,-SVFFICIVS N-,1,,,
sufficio,SVFFICIO  ,183,,,
suffigo,SVFFIGO  ,8,,,
suffimen,SVFFIMEN  ,2,,,
suffio,SVFFIO  ,4,,,
suffitus,-SVFFIO  ,1,,,
sufflamen,SVFFLAMEN  ,2,,,
sufflamino,SVFFLAMINO  ,1,,,
sufflatus2,SVFFLATVS  ,1,,,
sufflo,SVFFLO  ,4,,,
suffocatio,SVFFOCATIO  ,1,,,
suffoco,SVFFOCO 1,4,,,
suffodio,SVBFODIO  ,1,,,
suffodio,SVFFODIO  ,11,,,
suffossio,SVFFOSSIO  ,1,,,
suffragatio,SVFFRAGATIO  ,10,,,
suffragator,SVFFRAGATOR  ,11,,,
suffragium,SVFFRAGIVM  ,124,,,
suffringo,SVFFRINGO  ,2,,,
suffugio,SVFFVGIO  ,2,,,
suffugium,SVFFVGIVM  ,10,,,
suffulcio,SVFFVLCIO  ,7,,,
suffundo,SVFFVNDO 2,28,,,
suffuscus,SVBFVSCVS  ,1,,,
suffusio,SVFFVSIO  ,3,,,
suggero,SVGGERO  ,17,,,
suggestus,SVGGESTVS  ,11,,,
suggillo,SVGILLO  ,1,,,
suggredior,SVGGREDIOR  ,5,,,
sugillatio,SVGILLATIO  -,1,,,
!suillus,-SVILLIVS N,6,,,
!suillus,-SVILLIVS N-,1,,,
suillus,SVILLVS  ,3,,,
sulco,SVLCO  ,5,,,
sulcus,SVLCVS  ,50,,,
sulfur,SVLFVR  ,1,,,
sulphur,SVLFVR  ,11,,,
sulpur,SVLFVR  ,18,,,
sulpureus,SVLFVREVS  ,2,,,
!sum,-FVI  ,2,,,
!sum,-IS  -,1,,,
!sum,EDO 2,2,,,
!sum,FACIO  -,1,,,
sum,SVM 1,40915,,,
sumen,SVMEN  ,7,,,
summa,SVMMA  ,284,,,
summano,SVBMANO  ,1,,,
summarium,SVMMARIVM  ,1,,,
summatim,SVMMATIM  ,5,,,
summatus,SVMMATVS  ,1,,,
summe,SVMME  ,13,,,
summisse,SVBMISSE  ,2,,,
!summissus,-SVBMITTO  ,6,,,
summissus,SVBMISSVS  ,10,,,
summula,SVMMVLA  ,2,,,
summum,SVMMVM 1,106,,,
summum2,SVMMVM 2,6,,,
summus,SVPERVS  ,1551,,,
sumo,SVMO  ,572,,,
!sumo,SVMO  -,1,,,
sumptio,SVMPTIO  ,1,,,
sumptuarius,SVMPTVARIVS  ,1,,,
!sumptum,SVMPTVS 1,2,,,
!sumptum,SVMPTVS 2,18,,,
sumptuose,SVMPTVOSE  ,4,,,
sumptuosus,SVMPTVOSVS  ,20,,,
sumptus,SVMPTVS 2,106,,,
!sumptus,SVMPTVS 2-,1,,,
!suo,SVESCO  ,5,,,
suo,SVO  ,1,,,
suouetaurilia,SVOVETAVRILIA  ,2,,,
suouitaurilia,SVOVETAVRILIA  ,8,,,
supellecticarius,-SVPELLECTICARIVS  ,1,,,
!supellectilis,SVPELLEX  ,29,,,
supellectilis,SVPELLEX  -,2,,,
supellex,SVPELLEX  ,17,,,
super,SVPER 2,404,,,
super2,SVPERVS  ,43,,,
supera,SVPERVM  ,3,,,
supera2,SVPERA 1,4,,,
superabilis,SVPERABILIS  ,2,,,
superaddo,SVPERADDO  ,2,,,
superans,SVPERANS  ,3,,,
!superans,SVPERANS  -,1,,,
superator,SVPERATOR  ,1,,,
superbe,SVPERBE  ,35,,,
superbia,SVPERBIA  ,141,,,
!superbia,SVPERBVS 1,1,,,
superbificus,SVPERBIFICVS  ,1,,,
superbio,SVPERBIO  ,8,,,
!superbus,-SVPERBVS 1,7,,,
superbus,SVPERBVS 2,219,,,
superciliosus,SVPERCILIOSVS  ,1,,,
supercilium,SVPERCILIVM  ,55,,,
supercurro,SVPERCVRRO  ,1,,,
superemineo,SVPEREMINEO  ,3,,,
superficiarius,SVPERFICIARIVS 2,1,,,
superfio,SVPERFIO  ,1,,,
superfluens,SVPERFLVENS  ,3,,,
superfluo,SVPERFLVO 1,8,,,
superfundo,SVPERFVNDO 2,14,,,
supergredior,SVPERGREDIOR  ,4,,,
superi2,SVPERI  ,103,,,
superimmineo,SVPERIMMINEO  ,1,,,
superincumbo,SVPERINCVMBO  ,1,,,
superinicio,SVPERINICIO  ,2,,,
!superinicio,SVPERINICIO  -,1,,,
superius,SVPERIVS  ,4,,,
superlabor,SVPERLABOR 2,1,,,
superne,SVPERNE  ,35,,,
!supernus,-SVPERNVM  ,2,,,
supernus,SVPERNVS  ,5,,,
supero,SVPERO  ,300,,,
superpono,SVPERPONO  ,5,,,
supersedeo,SVPERSEDEO  ,7,,,
superstagno,SVPERSTAGNO  ,1,,,
superstes,SVPERSTES  ,58,,,
!superstes,SVPERSTES  -,1,,,
superstitio,SVPERSTITIO  ,54,,,
superstitiosus,SVPERSTITIOSVS  ,4,,,
supersto,SVPERSTO  ,6,,,
superstruo,SVPERSTRVO  ,1,,,
supersum,SVPERSVM 1,306,,,
superuacaneus,SVPERVACANEVS  ,5,,,
!superuacuus,-SVPERVACVVM  ,37,,,
superuacuus,SVPERVACVVS  ,98,,,
superuado,SVPERVADO 2,1,,,
superuenio,SVPERVENIO  ,39,,,
superuentus,SVPERVENTVS  ,1,,,
superuiuo,SVPERVIVO  ,1,,,
superuolito,SVPERVOLITO  ,1,,,
superuolo,SVPERVOLO 2,1,,,
superurgeo,SVPERVRGEO  ,1,,,
supine,SVPINE  ,1,,,
supino,SVPINO  ,2,,,
supinus,SVPINVS  ,36,,,
supparasitor,SVPPARASITOR  ,2,,,
suppedito,SVPPEDITO  ,55,,,
suppernatus,SVPPERNATVS  ,1,,,
suppetiae,SVPPETIAE  ,10,,,
suppeto,SVPPETO  ,35,,,
suppilo,SVPPILO 2,2,,,
suppingo2,SVPPINGO  ,1,,,
supplanto,SVPPLANTO  ,3,,,
supplementum,SVPPLEMENTVM  ,16,,,
suppleo,SVPPLEO  ,33,,,
supplex,SVPPLEX 2,102,,,
!supplex,SVPPLEX 2-,7,,,
supplex2,SVPPLEX 1,64,,,
supplicatio,SVPPLICATIO  ,61,,,
suppliciter,SVPPLICITER  ,14,,,
supplicium,SVPPLICIVM  ,398,,,
supplico,SVPPLICO  ,51,,,
supplodo,SVPPLAVDO  ,1,,,
supplosio,SVPPLOSIO  ,1,,,
suppono,SVPPONO  ,69,,,
supporto,SVPPORTO  ,19,,,
suppositio,SVPPOSITIO  ,1,,,
suppostus,-SVPPONO  ,1,,,
suppressio,SVPPRESSIO  ,1,,,
suppressus,SVPPRESSVS  ,1,,,
supprimo,SVPPRIMO  ,46,,,
suppuratio,SVPPVRATIO  ,1,,,
suppuro,SVPPVRO  ,6,,,
suppus,SVPPVS  ,1,,,
supputo,SVPPVTO  ,2,,,
!supra,-SVPRA 2,179,,,
supra,SVPRA 1,160,,,
supremum,SVPREMVM 1,18,,,
supremum2,SVPREMVM 2,3,,,
suptilitas,SVBTILITAS  ,29,,,
sura,SVRA  ,15,,,
surculus,SVRCVLVS  ,13,,,
surdus,SVRDVS  ,51,,,
surgo,SVRGO  ,261,,,
!surgo,SVRGO  -,4,,,
surpiculus2,SCIRPICVLVS 1,1,,,
surrigo,SVBRIGO  ,1,,,
surripio,SVRRIPIO  ,13,,,
surrupticius,SVBREPTICIVS  ,1,,,
sursum,SVRSVM  ,21,,,
sursus,SVRSVM  ,2,,,
sus,SVS  ,46,,,
suscenseo,SVCCENSEO  ,6,,,
suscenseo,SVSCENSEO  ,22,,,
susceptio,SVSCEPTIO  ,1,,,
suscipio,SVSCIPIO  ,405,,,
suscito,SVSCITO 1,29,,,
suspecto,SVSPECTO 1,10,,,
suspectus,SVSPECTVS 2,105,,,
suspectus2,SVSPECTVS 1,7,,,
suspendium,SVSPENDIVM  ,7,,,
suspendo,SVSPENDO  ,104,,,
suspensura,SVSPENSVRA  ,1,,,
suspensus,SVSPENSVS  ,52,,,
suspicax,SVSPICAX  ,3,,,
suspicio,SVSPICIO 2,79,,,
suspicio2,SVSPICIO 1,301,,,
suspiciose,SVSPICIOSE  ,3,,,
suspiciosus,SVSPICIOSVS  ,20,,,
suspico,SVSPICO  ,1,,,
suspicor,SVSPICOR  ,140,,,
suspirium,SVSPIRIVM  ,13,,,
suspiro,SVSPIRO  ,19,,,
sustento,SVSTENTO  ,64,,,
sustineo,SVSTINEO  ,408,,,
sustollo,SVSTOLLO  ,5,,,
susum,SVRSVM  ,9,,,
susurro,SVSVRRO  ,4,,,
susurrus2,-SVSVRRVS  ,4,,,
sutela,SVTELA  ,2,,,
sutilis,SVTILIS  ,3,,,
sutor,SVTOR  ,14,,,
sutrinum,SVTRINVM  ,1,,,
sutrinus,SVTRINVS  ,1,,,
sutura,SVTVRA  ,1,,,
suum,SVVM  ,153,,,
!suus,SVI 2,598,,,
suus,SVVS  ,7169,,,
!suus,SVVS  -,29,,,
sycophanta,SYCOPHANTA  ,2,,,
sycophantia,SYCOPHANTIA  ,7,,,
syllaba,SYLLABA  ,19,,,
symbolus,SYMBOLVS  ,4,,,
symphonia,SYMPHONIA  ,16,,,
!symphoniacus,-SYMPHONIACVS 1,2,,,
symphoniacus,SYMPHONIACVS 2,4,,,
synodus2,SYNODON  ,1,,,
synoecium,SYNOECIVM  ,1,,,
syrma2,SYRMA  ,4,,,
tabella,TABELLA  ,129,,,
tabellarius,TABELLARIVS 2,3,,,
tabellarius2,TABELLARIVS 1,16,,,
tabeo,TABEO  ,1,,,
!tabeo,TABEO  -,1,,,
taberna,TABERNA  ,37,,,
tabernaculum,TABERNACVLVM  ,74,,,
tabes,TABES  ,26,,,
!tabesco,TABEO  ,3,,,
tabesco,TABESCO  ,17,,,
tabidus,TABIDVS  ,7,,,
tabificus,TABIFICVS  ,2,,,
tabula,TABVLA  ,378,,,
tabularis,TABVLARIS  ,1,,,
tabularius2,TABVLARIVS 1,1,,,
tabulatio,TABVLATIO  ,1,,,
tabulatum,TABVLATVM  ,27,,,
taceo,TACEO  ,336,,,
!taceo,TACEO  -,2,,,
tacite,TACITE  ,9,,,
tacitum,TACITVM  ,4,,,
taciturnitas,TACITVRNITAS  ,12,,,
taciturnus,TACITVRNVS  ,13,,,
tacitus,TACITVS  ,233,,,
!tacitus,TACITVS  -,1,,,
tactilis,TACTILIS  ,1,,,
tactio,TACTIO  ,3,,,
tactus,TACTVS  ,55,,,
taeda,TAEDA  ,60,,,
taedeo,TAEDET  ,16,,,
taedifer,TAEDIFER  ,2,,,
taedium,TAEDIVM  ,77,,,
taenia,TAENIA  ,4,,,
!taeter,-TETRE  ,1,,,
taeter,TETER  ,102,,,
taetre,TETRE  ,2,,,
talaria,TALARIA  ,4,,,
talaris,TALARIS  ,3,,,
talarius,TALARIVS  ,1,,,
talea,TALEA  ,13,,,
talentum,TALENTVM  ,49,,,
!talentum,TALENTVM  -,14,,,
talio,TALIO  ,3,,,
talis,-TALIS  ,440,,,
talpa,TALPA  ,1,,,
talus,TALVS  ,38,,,
tamdiu,TAMDIV  ,9,,,
tamen,TAMEN  ,3772,,,
!tametsi,TAMETSI 1,29,,,
tametsi,TAMETSI 2,99,,,
!tamquam,-TAMQVAM 2,242,,,
tamquam,TAMQVAM 1,510,,,
tandem,TANDEM  ,472,,,
tango,TANGO  ,361,,,
!tango,TANGO  -,1,,,
!tanquam,-TAMQVAM 2,17,,,
tanquam,TAMQVAM 1,64,,,
tantisper,TANTISPER  ,8,,,
tanto,TANTO  ,192,,,
tantopere,TANTOPERE  ,6,,,
tantulum2,TANTVLVM 2,6,,,
tantulus,-TANTVLVS  ,3,,,
tantum,TANTVM 2,914,,,
tantumdem,-TANTVMDEM 1-,2,,,
!tantumdem,-TANTVSDEM  -,2,,,
tantummodo,TANTVMMODO  ,34,,,
tantundem,-TANTVMDEM 1-,9,,,
!tantundem,-TANTVSDEM  -,12,,,
tantundem,TANTVMDEM 2,8,,,
tantus,-TANTVS  ,505,,,
!tapetum,TAPES  ,1,,,
tapetum,TAPETVM  ,1,,,
tarde,TARDE  ,90,,,
tardesco,TARDESCO  ,1,,,
tardipes,-TARDIPES  ,1,,,
tarditas,TARDITAS  ,23,,,
tardo,TARDO  ,48,,,
tardus,TARDVS  ,167,,,
tarpezita,TARPEZITA  ,8,,,
tarpezita,TRAPEZITA  ,4,,,
taurea,TAVREA  ,1,,,
taureus,TAVREVS  ,3,,,
tauriformis,TAVRIFORMIS  ,1,,,
taurinus,TAVRINVS  ,6,,,
taurulus,TAVRVLVS  ,1,,,
taurus,TAVRVS  ,186,,,
taxatio,TAXATIO  ,2,,,
taxo,TAXO  ,7,,,
taxus,TAXVS  ,9,,,
techina,TECHNA  ,2,,,
tectarium,TECTORIVM  ,1,,,
tecte,TECTE  ,2,,,
tector,TECTOR  ,2,,,
tectorium,TECTORIVM  ,4,,,
tectum,TECTVM  ,416,,,
tectus,TECTVS  ,25,,,
teges,TEGES  ,5,,,
tegimen,TEGIMEN  ,7,,,
!tegimentum,TEGIMEN  ,1,,,
tegimentum,TEGIMENTVM  ,12,,,
tegmen,TEGIMEN  ,32,,,
tegmentum,TEGIMENTVM  ,1,,,
tego,TEGO  ,387,,,
!tego,TEGO  -,1,,,
tegula,TEGVLA  ,22,,,
tegumen,TEGIMEN  ,3,,,
tegus,TERGVS  ,2,,,
tela,TELA  ,28,,,
telinum,TELINVM  ,1,,,
!tellus,TELLVS N,12,,,
tellus,TELLVS  ,309,,,
!tellus,TELLVS  -,1,,,
telum,TELVM  ,760,,,
!telum,TELVM  -,1,,,
temerarius,TEMERARIVS  ,49,,,
temere,TEMERE  ,143,,,
temeritas,TEMERITAS  ,121,,,
temero,TEMERO  ,18,,,
temetum,TEMETVM  ,3,,,
temno,TEMNO  ,11,,,
temperamentum,TEMPERAMENTVM  ,26,,,
temperans,TEMPERANS  ,29,,,
temperanter,TEMPERANTER  ,2,,,
temperantia,TEMPERANTIA  ,61,,,
temperate,TEMPERATE  ,2,,,
temperatio,TEMPERATIO  ,1,,,
temperator,TEMPERATOR  ,1,,,
temperatura,TEMPERATVRA  ,2,,,
temperatus,TEMPERATVS 2,22,,,
!temperi,-TEMPVS 1-,3,,,
temperi,TEMPORI  ,5,,,
temperies,TEMPERIES  ,8,,,
tempero,TEMPERO  ,157,,,
!tempestas,TEMPESTAS N,3,,,
tempestas,TEMPESTAS  ,330,,,
tempestiue,TEMPESTIVE  ,4,,,
tempestiuitas,TEMPESTIVITAS  ,1,,,
tempestiuo,TEMPESTIVO  ,1,,,
!tempestiuus,-TEMPESTIVVS  ,1,,,
tempestiuus,TEMPESTIVVS  ,30,,,
templum,TEMPLVM  ,528,,,
!templum,TEMPLVM  -,1,,,
temporarius,TEMPORARIVS  ,5,,,
temptamentum,TENTAMENTVM  ,2,,,
temptator,TEMPTATOR  ,1,,,
tempto,TENTO  ,406,,,
!tempto,TENTO  -,1,,,
tempus,TEMPVS 1,2769,,,
!tempus,TEMPVS 1-,1,,,
!tempus,TEMPVS 2,80,,,
temulenti,TEMVLENTVS 1,4,,,
temulentus,TEMVLENTVS 2,17,,,
tenaciter,TENACITER  ,2,,,
tenax,TENAX  ,39,,,
tendicula,TENDICVLA  ,1,,,
tendo,TENDO  ,282,,,
!tendo,TENDO  -,2,,,
tenebricosus,TENEBRICOSVS  ,6,,,
tenebrosus,TENEBROSVS  ,5,,,
tenellulus,TENELLVLVS  ,1,,,
tenellus,TENELLVS  ,1,,,
!teneo,-TENTYRA N,2,,,
!teneo,TENDO  ,7,,,
teneo,TENEO  ,1593,,,
!teneo,TENEO  -,1,,,
tener,TENER  ,286,,,
tenerasco,TENERASCO  ,1,,,
tenere,TENERE  ,3,,,
teneri,TENERVM  ,1,,,
tenor,TENOR  ,22,,,
tensa,TENSA  ,8,,,
tenta,TENTVM  ,1,,,
tentigo,TENTIGO  ,2,,,
tento,TENTO  ,2,,,
tentoriolum,TENTORIOLVM  ,1,,,
tentorium,TENTORIVM  ,23,,,
tentus,TENSVS  ,1,,,
tenue,TENVE  ,1,,,
!tenuis,-TENVITER  ,1,,,
tenuis,TENVIS  ,326,,,
tenuitas,TENVITAS  ,5,,,
tenuiter,TENVITER  ,4,,,
tenuo,TENVO  ,17,,,
tenus,TENVS 2,32,,,
tepefacio,TEPEFACIO  ,3,,,
tepefacto,TEPEFACTO  ,1,,,
tepefio,TEPEFACIO  ,5,,,
tepeo,TEPEO  ,21,,,
!tepeo,TEPEO  -,3,,,
!tepesco,TEPEO  ,1,,,
tepesco,TEPESCO  ,1,,,
tepide,TEPIDE  ,1,,,
tepidus,TEPIDVS  ,74,,,
tepor,TEPOR  ,17,,,
ter,-TER  -,195,,,
terdeciens,-TERDECIENS  -,2,,,
terebinthinus,TEREBINTHINVS  ,1,,,
terebinthus,TEREBINTHVS  ,2,,,
terebra,TEREBRA  ,1,,,
terebro,TEREBRO  ,7,,,
teres,TERES  ,18,,,
!teres,TERES  -,8,,,
tergeminus,TERGEMINVS  ,10,,,
tergeo,TERGEO  ,13,,,
tergiuersatio,TERGIVERSATIO  ,4,,,
tergiuersor,TERGIVERSOR  ,10,,,
tergo,TERGO  ,3,,,
tergum,TERGVM  ,379,,,
tergus,TERGVS  ,8,,,
termentum,TERMENTVM  ,1,,,
termes3,TERMES  ,1,,,
terminalis,-TERMINALIA  -,1,,,
terminatio,TERMINATIO  ,1,,,
termino,TERMINO  ,21,,,
terminus,TERMINVS  ,103,,,
!ternus,TERNI  ,3,,,
ternus,TERNVS  ,70,,,
tero,TERO  ,120,,,
terra,TERRA  ,1736,,,
!terra,TERRA  -,2,,,
terrenum,TERRENVM  ,1,,,
terrenus,TERRENVS  ,12,,,
terreo,TERREO  ,258,,,
terrestris,TERRESTRIS  ,31,,,
terreus,TERREVS  ,1,,,
terribilis,TERRIBILIS  ,66,,,
terrifico,TERRIFICO  ,3,,,
terrificus,TERRIFICVS  ,9,,,
terrigena,TERRIGENA  ,5,,,
terriloquus,TERRILOQVVS  ,1,,,
territo,TERRITO  ,23,,,
territorium,TERRITORIVM  ,2,,,
terror,TERROR  ,237,,,
terruncius,TERVNCIVS  ,1,,,
tersus,TERSVS 2,3,,,
tertiadecimani,TERTIADECIMANI  ,3,,,
tertiana,TERTIANA  ,3,,,
tertiani,TERTIANVS 1,6,,,
tertianus,-TERTIANVS 1,1,,,
tertiarium,TERTIARIVS 1,1,,,
tertiarius,TERTIARIVS 2,1,,,
tertius,TERTIVS  ,446,,,
terueneficus,-TERVENEFICVS  ,1,,,
tesqua,TESCA  ,1,,,
tessella,TESSELA  ,1,,,
tessera,TESSERA  ,11,,,
tesserarius2,TESSERARIVS 1,1,,,
tesserula,TESSERVLA  ,1,,,
testa,TESTA  ,33,,,
testaceus,TESTACEVS  ,2,,,
testamentarius,TESTAMENTARIVS 2,1,,,
testamentarius2,TESTAMENTARIVS 1,2,,,
testamentum,TESTAMENTVM  ,148,,,
testatus,TESTATVS  ,7,,,
testiculus,TESTICVLVS  ,6,,,
testificatio,TESTIFICATIO  ,6,,,
testificor,TESTIFICOR  ,19,,,
!testificor,TESTIFICOR  -,2,,,
testimonium,TESTIMONIVM  ,334,,,
testor,TESTOR  ,124,,,
testu,TESTV  -,2,,,
testudineus,TESTVDINEVS  ,4,,,
testudo,TESTVDO  ,42,,,
testum,TESTVM  ,7,,,
teter,TETER  ,4,,,
!tetrarches,TETRARCHES N,2,,,
tetrarches,TETRARCHES  ,13,,,
tetrarchia,TETRARCHIA  ,3,,,
tetricus,TETRICVS  ,8,,,
texo,TEXO  ,34,,,
textile,TEXTILE  ,2,,,
textilis,TEXTILIS  ,6,,,
textor,TEXTOR  ,5,,,
textorius,TEXTORIVS  ,1,,,
textrinum,TEXTRINVM  ,3,,,
textrix,TEXTRIX  ,1,,,
textum,TEXTVM  ,9,,,
textura,TEXTVRA  ,9,,,
textus2,TEXTVS  ,2,,,
thalamus,THALAMVS  ,132,,,
thalassinus,THALASSINVS  ,1,,,
theatralis,THEATRALIS  ,6,,,
theatrum,THEATRVM  ,122,,,
theca,THECA  ,3,,,
thensaurarius,THESAVRARIVS 2,1,,,
thensaurus,THESAVRVS  ,14,,,
thermae,THERMAE  ,12,,,
thermopolium,THERMOPOLIVM N,1,,,
thesaurum,THESAVRVM  ,1,,,
thesaurus,THESAVRVS  ,28,,,
theta,THETA  -,1,,,
thiasus,THIASVS  ,4,,,
tholus,THOLVS  ,3,,,
thorax,THORAX  ,7,,,
thus,TVS  ,2,,,
thyius,THYIVS  ,1,,,
thymbra,THYMBRA  ,2,,,
thymum,THYMVM  ,16,,,
thynnus,THYNNVS  ,3,,,
thyrsides,THYRSIS N,1,,,
thyrsiger,THYRSIGER  ,2,,,
thyrsus,THYRSVS  ,22,,,
tiaras,TIARAS  ,2,,,
tibia,TIBIA  ,58,,,
tibicen,TIBICEN  ,26,,,
tibicina,TIBICINA  ,10,,,
tigillum,TIGILLVM  ,5,,,
tignum,TIGNVM  ,23,,,
!tigris,TIGRIS N,7,,,
tigris,TIGRIS  ,17,,,
!tigris,TIGRIS  -,7,,,
tilia,TILIA  ,5,,,
timefactus,-TIMEFACIO  ,1,,,
timens,TIMENS  ,2,,,
timeo,TIMEO  ,986,,,
!timeo,TIMEO  -,3,,,
timide,TIMIDE  ,38,,,
timiditas,TIMIDITAS  ,8,,,
timidus,TIMIDVS  ,164,,,
!timor,TIMOR N,2,,,
timor,TIMOR  ,419,,,
tinea,TINEA  ,5,,,
tingo,TINGO  ,78,,,
tinguo,TINGO  ,18,,,
tinnio,TINNIO  ,3,,,
tinnitus,TINNITVS  ,9,,,
tinnulus,TINNVLVS  ,2,,,
tintinnabulum,TINTINNABVLVM  ,2,,,
tintino,TINTINNO  ,1,,,
tiro,TIRO  ,45,,,
tirocinium,TIROCINIVM  ,1,,,
tirunculus,TIRVNCVLVS  ,3,,,
tisanarium,PTISANARIVM  ,1,,,
titillatio,TITILLATIO  ,2,,,
titillo,TITILLO  ,6,,,
tittibilicium,TITTIBILICIVM  ,1,,,
titubanter,TITVBANTER  ,1,,,
titubatio,TITVBATIO  ,1,,,
titubo,TITVBO  ,19,,,
!titubo,TITVBO  -,1,,,
titulus,TITVLVS  ,111,,,
titus2,TITVS  ,1,,,
tofus,TOFVS  ,4,,,
toga,TOGA  ,114,,,
togata,TOGATA  ,6,,,
togatus,TOGATVS  ,50,,,
togula,TOGVLA  ,1,,,
tolerabilis,TOLERABILIS  ,50,,,
tolerabiliter,TOLERABILITER  ,1,,,
tolerandus,TOLERANDVS  ,2,,,
tolerans,TOLERANS  ,1,,,
tolerantia,TOLERANTIA  ,5,,,
tolero,TOLERO  ,140,,,
!tollo,-TOLLO  ,1,,,
tollo,TOLLO  ,901,,,
tolutarius,TOLVTARIVS  ,1,,,
tolutim,TOLVTIM  ,1,,,
tomaculum,TOMACVLVM  ,3,,,
tomentum,TOMENTVM  ,3,,,
tonans2,TONANS  ,1,,,
tondeo,TONDEO  ,51,,,
!tondeo,TONDEO  -,1,,,
tonitralis,TONITRALIS  ,1,,,
tonitrus,TONITRVS  ,14,,,
